Zeit;Kanal A
(ms);(mV)

-21,44374914;3,35137800
-21,43874914;2,97859200
-21,43374914;2,42002900
-21,42874914;2,97859200
-21,42374914;2,97859200
-21,41874914;3,35137800
-21,41374914;3,35137800
-21,40874914;2,97859200
-21,40374914;3,35137800
-21,39874914;3,35137800
-21,39374914;2,97859200
-21,38874914;2,79281500
-21,38374914;2,97859200
-21,37874914;3,35137800
-21,37374914;2,97859200
-21,36874914;2,97859200
-21,36374914;3,90994000
-21,35874914;3,72354800
-21,35374914;3,35137800
-21,34874914;3,16498500
-21,34374914;3,16498500
-21,33874914;3,35137800
-21,33374914;3,90994000
-21,32874914;3,72354800
-21,32374914;2,97859200
-21,31874914;4,28211100
-21,31374915;3,35137800
-21,30874915;3,90994000
-21,30374915;4,28211100
-21,29874915;4,28211100
-21,29374915;4,28211100
-21,28874915;4,09571800
-21,28374915;3,72354800
-21,27874915;3,72354800
-21,27374915;3,90994000
-21,26874915;4,28211100
-21,26374915;4,28211100
-21,25874915;4,46850300
-21,25374915;4,09571800
-21,24874915;4,28211100
-21,24374915;5,21284400
-21,23874915;4,65428200
-21,23374915;4,84067400
-21,22874915;5,21284400
-21,22374915;4,84067400
-21,21874915;5,58562900
-21,21374915;5,39923700
-21,20874915;4,28211100
-21,20374915;5,21284400
-21,19874915;5,58562900
-21,19374915;4,84067400
-21,18874915;4,65428200
-21,18374915;5,77140700
-21,17874915;5,77140700
-21,17374915;4,84067400
-21,16874915;5,39923700
-21,16374915;5,58562900
-21,15874915;5,77140700
-21,15374915;5,58562900
-21,14874915;5,58562900
-21,14374915;5,39923700
-21,13874915;6,14419300
-21,13374915;5,02706700
-21,12874915;5,21284400
-21,12374915;6,32997000
-21,11874915;6,32997000
-21,11374915;5,21284400
-21,10874915;5,77140700
-21,10374915;6,32997000
-21,09874915;6,51636300
-21,09374915;5,77140700
-21,08874915;6,51636300
-21,08374915;6,14419300
-21,07874915;6,32997000
-21,07374915;6,70275500
-21,06874915;5,39923700
-21,06374915;6,70275500
-21,05874915;6,14419300
-21,05374915;6,51636300
-21,04874915;5,95780000
-21,04374915;6,14419300
-21,03874915;6,51636300
-21,03374915;6,32997000
-21,02874915;6,51636300
-21,02374915;6,70275500
-21,01874915;6,51636300
-21,01374915;6,70275500
-21,00874915;6,14419300
-21,00374915;6,51636300
-20,99874915;6,32997000
-20,99374915;6,70275500
-20,98874915;6,14419300
-20,98374915;7,26131900
-20,97874915;7,07492600
-20,97374915;6,88853300
-20,96874915;7,07492600
-20,96374915;6,70275500
-20,95874915;7,07492600
-20,95374915;6,51636300
-20,94874915;6,70275500
-20,94374915;6,70275500
-20,93874915;6,70275500
-20,93374915;6,70275500
-20,92874915;7,44709600
-20,92374915;7,07492600
-20,91874916;6,88853300
-20,91374916;6,51636300
-20,90874916;7,07492600
-20,90374916;6,70275500
-20,89874916;6,70275500
-20,89374916;6,70275500
-20,88874916;6,88853300
-20,88374916;7,26131900
-20,87874916;7,81988100
-20,87374916;8,00565900
-20,86874916;6,70275500
-20,86374916;7,63348900
-20,85874916;7,44709600
-20,85374916;7,07492600
-20,84874916;6,70275500
-20,84374916;7,26131900
-20,83874916;6,88853300
-20,83374916;7,44709600
-20,82874916;7,07492600
-20,82374916;6,70275500
-20,81874916;7,07492600
-20,81374916;7,44709600
-20,80874916;7,07492600
-20,80374916;7,63348900
-20,79874916;7,44709600
-20,79374916;6,88853300
-20,78874916;7,63348900
-20,78374916;7,26131900
-20,77874916;6,88853300
-20,77374916;6,88853300
-20,76874916;5,95780000
-20,76374916;6,70275500
-20,75874916;6,14419300
-20,75374916;7,26131900
-20,74874916;6,70275500
-20,74374916;6,51636300
-20,73874916;6,70275500
-20,73374916;6,70275500
-20,72874916;6,32997000
-20,72374916;6,88853300
-20,71874916;6,14419300
-20,71374916;6,51636300
-20,70874916;5,58562900
-20,70374916;5,77140700
-20,69874916;6,70275500
-20,69374916;6,51636300
-20,68874916;5,21284400
-20,68374916;5,39923700
-20,67874916;6,51636300
-20,67374916;6,32997000
