Zeit;Kanal A
(ms);(mV)

-22,01357056;2,42002900
-22,00857056;2,79281500
-22,00357056;2,79281500
-21,99857056;2,97859200
-21,99357056;2,04785900
-21,98857056;2,42002900
-21,98357056;3,72354800
-21,97857056;2,42002900
-21,97357056;2,97859200
-21,96857056;2,23425200
-21,96357056;2,97859200
-21,95857056;2,04785900
-21,95357056;2,97859200
-21,94857056;2,79281500
-21,94357056;2,79281500
-21,93857056;2,97859200
-21,93357056;2,60642200
-21,92857056;2,79281500
-21,92357056;2,97859200
-21,91857056;2,79281500
-21,91357056;3,35137800
-21,90857056;2,79281500
-21,90357056;2,60642200
-21,89857056;3,53715500
-21,89357056;2,79281500
-21,88857056;2,23425200
-21,88357056;3,72354800
-21,87857056;3,53715500
-21,87357056;3,35137800
-21,86857056;2,79281500
-21,86357056;2,97859200
-21,85857056;2,42002900
-21,85357056;3,53715500
-21,84857056;3,35137800
-21,84357056;2,04785900
-21,83857056;2,97859200
-21,83357056;2,97859200
-21,82857056;3,72354800
-21,82357056;3,35137800
-21,81857056;3,16498500
-21,81357056;3,35137800
-21,80857056;4,28211100
-21,80357056;3,53715500
-21,79857056;3,90994000
-21,79357056;3,16498500
-21,78857056;3,53715500
-21,78357056;2,97859200
-21,77857056;3,72354800
-21,77357056;3,35137800
-21,76857056;3,53715500
-21,76357056;3,16498500
-21,75857056;3,72354800
-21,75357056;3,53715500
-21,74857056;4,09571800
-21,74357056;2,97859200
-21,73857056;3,35137800
-21,73357056;4,65428200
-21,72857056;3,53715500
-21,72357056;3,35137800
-21,71857056;3,16498500
-21,71357056;3,35137800
-21,70857056;4,84067400
-21,70357056;3,90994000
-21,69857056;3,72354800
-21,69357056;3,72354800
-21,68857056;3,53715500
-21,68357056;2,79281500
-21,67857056;3,35137800
-21,67357056;4,46850300
-21,66857056;3,35137800
-21,66357056;3,35137800
-21,65857056;3,72354800
-21,65357057;2,97859200
-21,64857057;3,35137800
-21,64357057;3,90994000
-21,63857057;3,53715500
-21,63357057;3,72354800
-21,62857057;3,72354800
-21,62357057;3,53715500
-21,61857057;2,79281500
-21,61357057;3,72354800
-21,60857057;3,90994000
-21,60357057;3,35137800
-21,59857057;4,09571800
-21,59357057;4,46850300
-21,58857057;4,84067400
-21,58357057;2,79281500
-21,57857057;3,35137800
-21,57357057;3,53715500
-21,56857057;4,28211100
-21,56357057;3,35137800
-21,55857057;3,90994000
-21,55357057;3,16498500
-21,54857057;3,72354800
-21,54357057;2,97859200
-21,53857057;3,90994000
-21,53357057;3,72354800
-21,52857057;3,72354800
-21,52357057;3,53715500
-21,51857057;3,35137800
-21,51357057;3,53715500
-21,50857057;3,72354800
