Zeit;Kanal A
(ms);(mV)

-8,53249947;1,67568900
-8,52749947;1,67568900
-8,52249947;2,04785900
-8,51749947;1,11712600
-8,51249947;1,30290300
-8,50749947;1,86146600
-8,50249947;1,86146600
-8,49749947;1,48929600
-8,49249947;1,67568900
-8,48749947;0,74434050
-8,48249947;0,55856290
-8,47749947;0,74434050
-8,47249947;0,93073320
-8,46749947;0,74434050
-8,46249947;1,11712600
-8,45749947;0,74434050
-8,45249947;1,11712600
-8,44749947;0,93073320
-8,44249947;0,18577760
-8,43749947;-0,55856290
-8,43249947;0,00000000
-8,42749947;0,18577760
-8,42249947;0,00000000
-8,41749947;0,00000000
-8,41249947;0,55856290
-8,40749947;0,18577760
-8,40249947;-0,18577760
-8,39749947;-0,55856290
-8,39249947;-0,74434050
-8,38749947;0,55856290
-8,38249947;-0,55856290
-8,37749947;-0,55856290
-8,37249947;0,00000000
-8,36749947;-1,11712600
-8,36249947;-1,30290300
-8,35749947;-1,30290300
-8,35249947;-0,55856290
-8,34749947;-0,74434050
-8,34249947;-1,11712600
-8,33749947;-1,86146600
-8,33249947;-0,74434050
-8,32749947;-0,55856290
-8,32249947;-0,93073320
-8,31749947;-0,37217020
-8,31249947;-0,93073320
-8,30749947;0,00000000
-8,30249947;-0,93073320
-8,29749947;-0,37217020
-8,29249947;-0,55856290
-8,28749947;-0,18577760
-8,28249947;-0,18577760
-8,27749947;0,18577760
-8,27249947;0,55856290
-8,26749947;0,00000000
-8,26249947;0,18577760
-8,25749947;-0,18577760
-8,25249947;0,00000000
-8,24749948;0,74434050
-8,24249948;0,18577760
-8,23749948;0,00000000
-8,23249948;0,93073320
-8,22749948;0,37217020
-8,22249948;-0,74434050
-8,21749948;0,55856290
-8,21249948;0,37217020
-8,20749948;0,18577760
-8,20249948;0,55856290
-8,19749948;-0,74434050
-8,19249948;0,74434050
-8,18749948;-0,74434050
-8,18249948;-0,37217020
-8,17749948;-1,11712600
-8,17249948;-0,74434050
-8,16749948;-0,37217020
-8,16249948;-0,37217020
-8,15749948;-1,11712600
-8,15249948;-0,74434050
-8,14749948;-0,37217020
-8,14249948;-0,74434050
-8,13749948;-1,11712600
-8,13249948;-1,11712600
-8,12749948;-0,55856290
-8,12249948;-1,11712600
-8,11749948;-1,11712600
-8,11249948;-0,37217020
-8,10749948;-1,30290300
-8,10249948;-1,30290300
-8,09749948;-1,48929600
-8,09249948;-1,30290300
-8,08749948;-2,04785900
-8,08249948;-0,93073320
-8,07749948;-1,11712600
-8,07249948;0,18577760
-8,06749948;-1,11712600
-8,06249948;-0,93073320
-8,05749948;-1,30290300
-8,05249948;-0,18577760
-8,04749948;-0,37217020
-8,04249948;-0,74434050
-8,03749948;-0,55856290
-8,03249948;-0,93073320
-8,02749948;-1,11712600
-8,02249948;0,00000000
-8,01749948;-0,93073320
-8,01249948;-1,11712600
-8,00749948;0,55856290
-8,00249948;0,00000000
-7,99749948;-0,74434050
-7,99249948;0,00000000
-7,98749948;-0,74434050
-7,98249948;0,37217020
-7,97749948;0,55856290
-7,97249948;0,18577760
-7,96749948;0,37217020
-7,96249948;0,18577760
-7,95749948;0,18577760
-7,95249948;0,00000000
-7,94749948;0,00000000
-7,94249948;0,93073320
-7,93749948;0,37217020
-7,93249948;0,37217020
-7,92749948;0,55856290
-7,92249948;0,93073320
-7,91749948;1,11712600
-7,91249948;0,55856290
-7,90749948;1,11712600
-7,90249948;0,93073320
-7,89749948;0,18577760
-7,89249948;0,00000000
-7,88749948;0,55856290
-7,88249948;0,74434050
-7,87749948;0,37217020
-7,87249948;0,18577760
-7,86749948;0,74434050
-7,86249948;-0,18577760
-7,85749948;0,18577760
-7,85249949;-0,37217020
-7,84749949;0,00000000
-7,84249949;0,00000000
-7,83749949;0,00000000
-7,83249949;0,18577760
-7,82749949;-0,74434050
-7,82249949;-0,18577760
-7,81749949;-1,11712600
-7,81249949;-0,93073320
-7,80749949;-0,74434050
-7,80249949;-0,37217020
-7,79749949;-1,30290300
-7,79249949;-0,74434050
-7,78749949;-0,37217020
-7,78249949;-1,11712600
-7,77749949;-1,30290300
-7,77249949;-1,11712600
-7,76749949;-0,93073320
-7,76249949;-0,74434050
-7,75749949;-0,74434050
-7,75249949;-0,74434050
-7,74749949;-0,74434050
-7,74249949;0,18577760
-7,73749949;0,00000000
-7,73249949;-0,37217020
-7,72749949;-0,37217020
-7,72249949;-0,55856290
-7,71749949;0,00000000
-7,71249949;0,18577760
-7,70749949;0,00000000
-7,70249949;0,18577760
-7,69749949;0,00000000
-7,69249949;-1,11712600
-7,68749949;1,11712600
-7,68249949;0,74434050
-7,67749949;0,37217020
-7,67249949;-0,37217020
-7,66749949;0,37217020
-7,66249949;0,93073320
-7,65749949;0,74434050
-7,65249949;0,18577760
-7,64749949;0,37217020
-7,64249949;0,55856290
-7,63749949;-0,18577760
-7,63249949;0,18577760
-7,62749949;-0,18577760
-7,62249949;0,55856290
-7,61749949;0,18577760
-7,61249949;0,00000000
-7,60749949;-0,93073320
-7,60249949;0,37217020
-7,59749949;-0,18577760
-7,59249949;-0,74434050
-7,58749949;0,00000000
-7,58249949;0,00000000
-7,57749949;0,00000000
-7,57249949;-0,74434050
-7,56749949;-0,55856290
-7,56249949;0,00000000
-7,55749949;0,18577760
-7,55249949;-0,37217020
-7,54749949;-0,55856290
-7,54249949;0,00000000
-7,53749949;0,55856290
-7,53249949;0,37217020
-7,52749949;0,00000000
-7,52249949;0,93073320
-7,51749949;0,37217020
-7,51249949;-1,11712600
-7,50749949;-1,30290300
-7,50249949;-0,55856290
-7,49749949;-0,37217020
-7,49249949;-0,93073320
-7,48749949;-1,11712600
-7,48249949;-0,55856290
-7,47749949;-1,11712600
-7,47249949;-0,74434050
-7,46749949;-1,30290300
-7,46249949;-0,74434050
-7,45749950;-0,93073320
-7,45249950;-1,48929600
-7,44749950;-1,67568900
-7,44249950;-1,11712600
-7,43749950;-1,11712600
-7,43249950;-1,30290300
-7,42749950;-1,30290300
-7,42249950;-1,11712600
-7,41749950;0,00000000
-7,41249950;-1,48929600
-7,40749950;-0,74434050
-7,40249950;-0,37217020
-7,39749950;0,00000000
-7,39249950;-0,37217020
-7,38749950;0,18577760
-7,38249950;0,18577760
-7,37749950;0,74434050
-7,37249950;0,18577760
-7,36749950;0,18577760
-7,36249950;0,74434050
-7,35749950;0,93073320
-7,35249950;0,18577760
-7,34749950;0,74434050
-7,34249950;1,48929600
-7,33749950;0,74434050
-7,33249950;0,74434050
-7,32749950;0,18577760
-7,32249950;1,30290300
-7,31749950;1,48929600
-7,31249950;1,11712600
-7,30749950;1,11712600
-7,30249950;1,30290300
-7,29749950;1,86146600
-7,29249950;0,74434050
-7,28749950;1,11712600
-7,28249950;1,11712600
-7,27749950;1,86146600
-7,27249950;1,48929600
-7,26749950;0,93073320
-7,26249950;0,37217020
-7,25749950;1,11712600
-7,25249950;0,55856290
-7,24749950;0,93073320
-7,24249950;0,74434050
-7,23749950;0,93073320
-7,23249950;-0,18577760
-7,22749950;0,55856290
-7,22249950;0,55856290
-7,21749950;1,11712600
-7,21249950;0,55856290
-7,20749950;0,55856290
-7,20249950;0,00000000
-7,19749950;-0,18577760
-7,19249950;0,18577760
-7,18749950;-0,18577760
-7,18249950;-0,74434050
-7,17749950;0,00000000
-7,17249950;0,00000000
-7,16749950;0,18577760
-7,16249950;-1,11712600
-7,15749950;-0,18577760
-7,15249950;-0,18577760
-7,14749950;0,00000000
-7,14249950;0,18577760
-7,13749950;0,18577760
-7,13249950;0,74434050
-7,12749950;0,18577760
-7,12249950;-0,37217020
-7,11749950;0,55856290
-7,11249950;0,37217020
-7,10749950;-0,37217020
-7,10249950;-0,18577760
-7,09749950;0,37217020
-7,09249950;-0,37217020
-7,08749950;0,18577760
-7,08249950;0,00000000
-7,07749950;0,18577760
-7,07249950;0,55856290
-7,06749950;0,18577760
-7,06249951;-0,18577760
-7,05749951;0,74434050
-7,05249951;0,93073320
-7,04749951;1,30290300
-7,04249951;0,00000000
-7,03749951;0,55856290
-7,03249951;0,55856290
-7,02749951;0,74434050
-7,02249951;0,18577760
-7,01749951;0,93073320
-7,01249951;1,11712600
-7,00749951;1,86146600
-7,00249951;0,55856290
-6,99749951;1,30290300
-6,99249951;1,67568900
-6,98749951;1,11712600
-6,98249951;1,48929600
-6,97749951;2,04785900
-6,97249951;2,04785900
-6,96749951;1,67568900
-6,96249951;1,86146600
-6,95749951;2,04785900
-6,95249951;2,23425200
-6,94749951;2,04785900
-6,94249951;2,04785900
-6,93749951;1,86146600
-6,93249951;2,60642200
-6,92749951;2,42002900
-6,92249951;2,42002900
-6,91749951;2,79281500
-6,91249951;2,42002900
-6,90749951;2,42002900
-6,90249951;2,60642200
-6,89749951;2,60642200
-6,89249951;2,79281500
-6,88749951;3,16498500
-6,88249951;2,23425200
-6,87749951;2,79281500
-6,87249951;2,23425200
-6,86749951;2,04785900
-6,86249951;2,04785900
-6,85749951;1,48929600
-6,85249951;1,86146600
-6,84749951;1,67568900
-6,84249951;0,93073320
-6,83749951;1,11712600
-6,83249951;0,93073320
-6,82749951;0,93073320
-6,82249951;0,93073320
-6,81749951;1,11712600
-6,81249951;1,11712600
-6,80749951;0,55856290
-6,80249951;0,93073320
-6,79749951;1,11712600
-6,79249951;0,93073320
-6,78749951;0,74434050
-6,78249951;0,55856290
-6,77749951;0,55856290
-6,77249951;1,11712600
-6,76749951;0,18577760
-6,76249951;0,37217020
-6,75749951;-0,37217020
-6,75249951;0,93073320
-6,74749951;0,74434050
-6,74249951;0,18577760
-6,73749951;0,00000000
-6,73249951;0,18577760
-6,72749951;0,00000000
-6,72249951;-0,37217020
-6,71749951;-0,18577760
-6,71249951;0,55856290
-6,70749951;0,55856290
-6,70249951;0,18577760
-6,69749951;0,37217020
-6,69249951;0,18577760
-6,68749951;0,18577760
-6,68249951;0,74434050
-6,67749951;0,37217020
-6,67249951;0,93073320
-6,66749951;0,55856290
-6,66249952;0,93073320
-6,65749952;0,55856290
-6,65249952;0,55856290
-6,64749952;0,37217020
-6,64249952;0,18577760
-6,63749952;1,11712600
-6,63249952;0,18577760
-6,62749952;0,37217020
-6,62249952;0,55856290
-6,61749952;0,93073320
-6,61249952;0,55856290
-6,60749952;0,55856290
-6,60249952;1,11712600
-6,59749952;1,11712600
-6,59249952;1,30290300
-6,58749952;0,74434050
-6,58249952;1,48929600
-6,57749952;0,93073320
-6,57249952;0,74434050
-6,56749952;1,11712600
-6,56249952;1,11712600
-6,55749952;0,55856290
-6,55249952;1,86146600
-6,54749952;1,48929600
-6,54249952;0,37217020
-6,53749952;0,37217020
-6,53249952;1,48929600
-6,52749952;0,93073320
-6,52249952;0,37217020
-6,51749952;1,11712600
-6,51249952;0,18577760
-6,50749952;0,18577760
-6,50249952;0,18577760
-6,49749952;-0,74434050
-6,49249952;0,93073320
-6,48749952;0,18577760
-6,48249952;-0,18577760
-6,47749952;-0,37217020
-6,47249952;0,18577760
-6,46749952;0,18577760
-6,46249952;-0,74434050
-6,45749952;0,18577760
-6,45249952;-0,55856290
